trade_id,entry_signal_time,entry_signal_sqzmom,entry_signal_previous_color,entry_signal_current_color,entry_signal_ha_open,entry_signal_ha_high,entry_signal_ha_low,entry_signal_ha_close,entry_time,exit_signal_time,exit_signal_sqzmom,exit_signal_previous_color,exit_signal_current_color,exit_signal_ha_open,exit_signal_ha_high,exit_signal_ha_low,exit_signal_ha_close,exit_time,signal,entry_reference_price,entry_price,exit_reference_price,exit_price,pnl_bruto,commission_pct,funding_cycles,funding_cost_pct,total_fees,slippage_cost,pnl_neto,pnl_pct,max_favorable_pct,max_adverse_pct,duration_candles,duration_hours,result,sqzmom,sqzmom_abs_pct_price,sqzmom_delta,sqzmom_delta_pct_price,sqzmom_acceleration,sqzmom_accel_pct_price,sqzmom_slope3_pct_price,sqzmom_slope6_pct_price,sqzmom_recent_extreme,reversal_retracement,prior_impulse_bars,prior_impulse_amplitude_pct_price,return_3,return_6,return_12,return_24,distance_sma20,distance_sma50,sma20_slope5,range_position20,range_position50,atr_pct,ha_atr_pct,range_pct,realized_vol12,realized_vol24,atr_expansion,squeeze_state,previous_squeeze_state,bars_since_release,squeeze_on_last6,trend_regime,with_trend,exit_month,entry_month,outcome_return_1bar,outcome_return_2bar,outcome_return_3bar,outcome_return_6bar,outcome_return_12bar,outcome_return_18bar,outcome_mfe_to_net_giveback,duration_bucket,volatility_regime,atr_change_1,atr_direction_1,atr_rank_band_1,atr_change_2,atr_direction_2,atr_rank_band_2,atr_change_3,atr_direction_3,atr_rank_band_3
11,2025-10-21 00:00:00+00:00,3342.538557493926,dark_green,light_green,110706.54317826442,110706.54317826442,109005.0,109741.55,2025-10-21 04:00:00+00:00,2025-10-23 12:00:00+00:00,-2198.4591874999987,dark_red,light_red,108899.7594632928,110088.0,108639.4,109448.725,2025-10-23 16:00:00+00:00,SHORT,109005.1,108950.59745000002,109849.0,109903.9245,-0.774183960200022,0.0803500034225833,7.0,0.0699999999999999,0.1503500034225833,0.1008245962583141,-1.0253585598809196,-1.0253585598809196,2.3774972424439995,-4.579509123196629,15.0,60.0,LOSS,3342.538557493926,3.066408474376337,-100.48615517620964,-0.092184904523838,-185.48919314217252,-0.1701657659209876,-0.0071020215633442,0.2482818563564937,3443.024712670136,0.0291854295458369,19,6.689450889961561,-0.0186722794837193,-0.0099491010023577,0.0166299981626887,-0.0010703635753809,0.0049909803891921,-0.0105932824144454,0.0087335371378771,0.5271888741911263,0.444864169747629,1.295599421902481,1.5131080089713065,1.358928489518832,2.6067839831502173,4.461904739871733,0.9164399433221092,OFF,OFF,4,1,RANGE,False,2025-10,2025-10,0.8541462569097824,0.3957733689325615,-4.042752084972601,0.7127060045323375,0.5767728353104351,,3.402855802324919,48-72h,HIGH,0.0037742010004775395,EXPANDING,MIDDLE_THIRD,-0.02535559350598371,CONTRACTING,MIDDLE_THIRD,-0.025045497166627184,CONTRACTING,MIDDLE_THIRD
12,2025-10-23 12:00:00+00:00,-2198.4591874999987,dark_red,light_red,108899.7594632928,110088.0,108639.4,109448.725,2025-10-23 16:00:00+00:00,2025-10-26 00:00:00+00:00,2460.9454017857224,dark_green,light_green,111465.8486155537,111866.7,111200.0,111466.55,2025-10-26 04:00:00+00:00,LONG,109849.0,109903.9245,111210.1,111154.49495,1.2390645340421904,0.0804551504254973,7.0,0.0699999999999999,0.1504551504254973,0.1011884702988854,0.9874209133178076,0.9874209133178076,1.9854391095924937,-0.5858976400792619,15.0,60.0,WIN,-2198.4591874999987,2.0013465643747312,169.45871428571309,0.1542651405890933,181.03746428571048,0.1648057463296985,0.0718622674242437,-0.1795796246162515,-2367.917901785712,0.0715644381749551,10,4.501805529801768,0.0140949869925093,0.0136486238337398,-0.0309310909424533,0.0130914557385213,0.0048221841877327,0.0097635324620466,-0.0013437602797433,0.4602688760768894,0.6092645654250238,1.5069906648165288,1.856833004282008,1.318719332902444,3.910018143462796,6.505230286217994,0.9998111973968976,ON,ON,19,6,RANGE,False,2025-10,2025-10,0.2127999532901103,0.1109837529050139,0.45128097313758,0.0963345944939408,1.3074833374125738,,0.998018196274686,48-72h,HIGH,-0.009518676594117204,CONTRACTING,MIDDLE_THIRD,-0.04574900580693764,CONTRACTING,LOWER_THIRD,-0.035016600124397224,CONTRACTING,MIDDLE_THIRD
13,2025-10-26 00:00:00+00:00,2460.9454017857224,dark_green,light_green,111465.8486155537,111866.7,111200.0,111466.55,2025-10-26 04:00:00+00:00,2025-10-31 00:00:00+00:00,-4134.466793604033,dark_red,light_red,107836.60741093456,110014.4,107836.60741093456,108922.7,2025-10-31 04:00:00+00:00,SHORT,111210.1,111154.49495,109186.3,109240.89315,1.8197987413013768,0.0793113722298461,15.0,0.15,0.2293113722298461,0.098229315916656,1.492258053154875,1.492258053154875,4.457305079950801,-4.701298901453008,30.0,120.0,WIN,2460.9454017857224,2.212879407343148,-9.78655357143134,-0.0088000582424,-84.69587500000489,-0.0761584379476368,0.0292791607314188,0.1189617256720682,2470.7319553571538,0.0039609936440946,15,4.350908646915042,-0.0011747704572173,0.0022331909125892,0.007338774763383,0.0280658678925915,0.0073713957416607,0.0170612069828812,0.007795705341947,0.8406875227355413,0.6537505390527897,0.9954694436049136,1.158857506541236,0.599495909094585,1.4161331300167872,2.24661467388756,0.7466598657824902,OFF,OFF,5,0,UP,False,2025-10,2025-10,-0.4662924789799572,-1.8719036517020229,-2.243368611518304,-3.394559123944796,-2.4375128070337926,-1.174136098218126,2.9650470267959266,>5d,LOW,-0.029689680523873885,CONTRACTING,LOWER_THIRD,-0.07886573124883967,CONTRACTING,LOWER_THIRD,-0.11349124196924487,CONTRACTING,LOWER_THIRD
14,2025-10-31 00:00:00+00:00,-4134.466793604033,dark_red,light_red,107836.60741093456,110014.4,107836.60741093456,108922.7,2025-10-31 04:00:00+00:00,2025-11-03 00:00:00+00:00,1719.2064226971538,dark_green,light_green,110243.12485640492,110711.0,107850.0,109235.475,2025-11-03 04:00:00+00:00,LONG,109186.3,109240.89315,107886.0,107832.057,-1.1909003235753963,0.0794841359826432,9.0,0.09,0.1694841359826432,0.0987597198165162,-1.459144179374556,-1.459144179374556,1.8235907749899207,-1.273234875597503,18.0,72.0,LOSS,-4134.466793604033,3.786620281321297,77.39400373777607,0.0708825874861256,413.7167053571434,0.3789093359391053,-0.1185720804834273,-0.2684016614129385,-4211.860797341809,0.0183752520469387,19,6.353236514377551,0.0140762659444637,-0.0136257898992271,-0.0291073416586935,-0.049957495016432,-0.0215321499126929,-0.0219563613790546,-0.0151277587869056,0.3024214374689847,0.2933341191725111,1.5662559947203023,1.8838432132158247,1.6373864096378372,3.935339723350082,4.1131164879681,1.2696928790949409,OFF,OFF,7,0,DOWN,False,2025-11,2025-10,0.1457392423379389,1.0388113986232073,0.8414494091858238,0.8730309891282761,0.7026735390619487,-1.2402801834836552,3.282734954364477,3-5d,HIGH,0.003505654139634773,EXPANDING,MIDDLE_THIRD,0.019092298428725396,EXPANDING,MIDDLE_THIRD,0.03358570088387558,EXPANDING,UPPER_THIRD
15,2025-11-03 00:00:00+00:00,1719.2064226971538,dark_green,light_green,110243.12485640492,110711.0,107850.0,109235.475,2025-11-03 04:00:00+00:00,2025-11-05 12:00:00+00:00,-5230.710160714283,dark_red,light_red,101782.72721252004,103750.0,101782.72721252004,102826.35,2025-11-05 16:00:00+00:00,SHORT,107886.0,107832.057,103668.2,103720.0341,3.9094970617132927,0.0784746566042044,7.0,0.0699999999999999,0.1484746566042044,0.0961385722243917,3.664883832884696,3.664883832884696,8.293690437529163,-0.4154080080286322,15.0,60.0,WIN,1719.2064226971538,1.593539868655019,-326.8280844184933,-0.3029383649579123,-349.6903392857116,-0.3241294878721165,-0.1408736210218544,0.129620006132585,2046.034507115647,0.1597373276363907,18,5.800470222695676,-0.0198071885894022,-0.0192939636482635,-0.0209502099013926,-0.0253716309301726,-0.0184067611526509,-0.0328414366637274,0.0017672578109635,0.3273713826366559,0.1656156067660753,1.1587105439767482,1.2876789196249625,2.6518732736406947,2.764688089020143,4.448806043903056,0.8914088231037797,ON,ON,25,6,RANGE,False,2025-11,2025-11,0.3816647956553454,0.0877818736222391,1.959766936468621,0.6814828729456601,5.320548600867358,,4.628806604644467,48-72h,LOW,0.11003349665070172,EXPANDING,UPPER_THIRD,0.1257920495190803,EXPANDING,UPPER_THIRD,0.08916729890754893,EXPANDING,UPPER_THIRD
16,2025-11-05 12:00:00+00:00,-5230.710160714283,dark_red,light_red,101782.72721252004,103750.0,101782.72721252004,102826.35,2025-11-05 16:00:00+00:00,2025-11-08 08:00:00+00:00,394.043489661196,dark_green,light_green,102524.73202955029,102654.1,101647.7,102102.55000000002,2025-11-08 12:00:00+00:00,LONG,103668.2,103720.0341,101805.6,101754.6972,-1.79669368234424,0.079242060835381,8.0,0.08,0.1592420608353811,0.0981542292030435,-2.054089972382665,-2.054089972382665,0.7496776362899557,-4.3579180620419695,17.0,68.0,LOSS,-5230.710160714283,5.045621622727761,206.6896071428564,0.1993759009676597,334.5156396348093,0.3226788127468178,0.0380364945942498,-0.2642450736037132,-5437.39976785714,0.0380125824782443,15,7.218633154949765,0.0154121463580907,0.0049497032213785,-0.0193957933688236,-0.059725250604971,-0.0197256151211528,-0.04643432334948,-0.0186623226676619,0.3877198390550977,0.2781123621657793,1.7091940030195842,2.038788339200615,1.8155984037550503,4.687632791237534,5.598087811983935,1.2113708700557315,OFF,OFF,12,0,DOWN,False,2025-11,2025-11,0.2217179178501727,0.1127707882232709,-0.1173679714399411,-1.6760832322171293,-2.855797460637344,,2.8037676086726204,48-72h,HIGH,0.004811822669007926,EXPANDING,MIDDLE_THIRD,-0.025765719683284893,CONTRACTING,MIDDLE_THIRD,-0.06246998363607004,CONTRACTING,LOWER_THIRD
17,2025-11-08 08:00:00+00:00,394.043489661196,dark_green,light_green,102524.73202955029,102654.1,101647.7,102102.55000000002,2025-11-08 12:00:00+00:00,2025-11-13 08:00:00+00:00,-2825.388482142865,dark_red,light_red,102348.05120262092,103765.4,102348.05120262092,103151.35,2025-11-13 12:00:00+00:00,SHORT,101805.6,101754.6972,102900.1,102951.55005,-1.075088207328477,0.0804704855433445,15.0,0.15,0.2304704855433445,0.1011256510328404,-1.406684343904662,-1.406684343904662,1.0256992833938772,-5.620382112443638,30.0,120.0,LOSS,394.043489661196,0.3870548276923823,-49.23440894002897,-0.0483611991285636,-81.29858035714142,-0.079856687998638,-0.0084328551292445,0.2477307176942665,443.2778986012249,0.1110689459036632,17,5.776379360721183,-0.0145162102198146,0.0143121737666274,-0.0133452733309685,-0.026069853162755,-0.0059222973766334,-0.0371554331521871,0.000766609893235,0.4918453639383877,0.236289107435071,1.523765430392541,1.7890679721553209,0.988550728054261,3.622594198589396,5.055267858766491,0.928980698381595,ON,ON,29,6,RANGE,False,2025-11,2025-11,0.075374603935252,-0.1765056601239489,-0.5057287910636088,-0.4358548668552231,-4.3063395799678,-3.4411215367461168,2.432383627298539,>5d,HIGH,-0.026308019744884503,CONTRACTING,LOWER_THIRD,-0.056068303516652485,CONTRACTING,LOWER_THIRD,-0.08839540542228141,CONTRACTING,LOWER_THIRD
18,2025-11-13 08:00:00+00:00,-2825.388482142865,dark_red,light_red,102348.05120262092,103765.4,102348.05120262092,103151.35,2025-11-13 12:00:00+00:00,2025-11-25 04:00:00+00:00,3162.115548873859,dark_green,light_green,87828.94298834879,88477.6,87240.0,87713.7,2025-11-25 08:00:00+00:00,LONG,102900.1,102951.55005,87362.2,87318.5189,-15.099985325573062,0.0739260628354181,35.0,0.35,0.4239260628354182,0.0848575858814904,-15.608768974289973,-15.608768974289973,0.4899877172854618,-21.71074650080026,71.0,284.0,LOSS,-2825.388482142865,2.7457614014993834,13.802830357141374,0.0134138293072316,158.72900000000254,0.1542555879494679,-0.0637139646675023,-0.3971610544217711,-2839.191312500007,0.0048615358522591,12,5.566394748715816,0.0127374618378084,-0.019812364081124,-0.0223853796735964,0.0068670485390154,-0.0105401513238928,-0.0026957260520493,-0.0048177700984282,0.3236872846644093,0.4472001643762768,1.468397165983342,1.7488531739771378,1.2208940719144687,4.281468084607858,5.281253264416715,1.0777628529748264,OFF,OFF,3,2,RANGE,False,2025-11,2025-11,-1.5672906811178278,-4.1849297537604135,-3.202720161472694,-6.621512786052508,-7.085128923709682,-7.152442140427984,16.09875669157543,>5d,HIGH,-0.01279967760963785,CONTRACTING,MIDDLE_THIRD,0.033524212569473466,EXPANDING,UPPER_THIRD,0.048403328899225384,EXPANDING,UPPER_THIRD
19,2025-11-25 04:00:00+00:00,3162.115548873859,dark_green,light_green,87828.94298834879,88477.6,87240.0,87713.7,2025-11-25 08:00:00+00:00,2025-12-02 00:00:00+00:00,-3482.8580867683404,dark_red,light_red,85632.85134320396,87384.0,85632.85134320396,86675.4,2025-12-02 04:00:00+00:00,SHORT,87362.2,87318.5189,86935.9,86979.36794999999,0.4879684806472398,0.0798446373327113,20.0,0.2,0.2798446373327113,0.0995618124255572,0.1085620308889712,0.1085620308889712,4.045555220703584,-6.598235028010771,41.0,164.0,WIN,3162.115548873859,3.619546610403423,-12.385450850984853,-0.01417712792373,-46.00523214285431,-0.0526603406769224,0.0121530424147314,0.1897816681305476,3174.500999724844,0.0039015425895466,19,9.016365818958366,-0.0103628351665779,0.0041101275104993,0.0190150702188214,0.0399432426223147,0.013011054888893,-0.0140184402349621,0.0116014945733535,0.6827469281457003,0.4387563099362841,1.7841937249756623,2.107643101619736,1.416630991435662,2.815177732582776,4.5955432012571045,0.851275215772051,OFF,OFF,4,1,RANGE,False,2025-12,2025-11,0.007580178962474,0.4260481106259317,0.5537415271023249,-0.6615791326712417,-4.630153088865563,-4.067500393665058,3.936993189814612,>5d,HIGH,-0.015599756705349965,CONTRACTING,MIDDLE_THIRD,-0.04865017303249186,CONTRACTING,LOWER_THIRD,-0.07751306075809139,CONTRACTING,LOWER_THIRD
20,2025-12-02 00:00:00+00:00,-3482.8580867683404,dark_red,light_red,85632.85134320396,87384.0,85632.85134320396,86675.4,2025-12-02 04:00:00+00:00,2025-12-04 12:00:00+00:00,5803.1315267857135,dark_green,light_green,93181.6717880659,93256.3,91762.0,92711.675,2025-12-04 16:00:00+00:00,LONG,86935.9,86979.36794999999,92933.4,92886.9333,6.898761041180916,0.0827167662811235,7.0,0.0699999999999999,0.1527167662811235,0.106845338371972,6.63919893652782,6.63919893652782,8.284300311474055,-0.7569242747066723,15.0,60.0,WIN,-3482.8580867683404,4.006232270599453,44.82247891751467,0.0515580184474954,225.2402142857154,0.2590873910528611,-0.0779856770789357,-0.4480607270101062,-3527.680565685855,0.0127059347021121,20,7.433781948565303,0.027005316007088,0.0071455713213282,-0.0433241997072837,-0.0464197964197964,-0.0246750393951136,-0.0232788722398745,-0.0154170156257835,0.3865789602866823,0.3389283408650742,1.533761455163152,2.032850398999582,1.430822674151093,5.307638697860055,5.6139983949394425,1.1646508921464769,OFF,OFF,5,0,RANGE,False,2025-12,2025-12,-0.0165188024914608,0.399556881351204,4.403150011622969,6.449612341658795,7.496642253997909,,1.645101374946235,48-72h,HIGH,-0.005136194722385468,CONTRACTING,MIDDLE_THIRD,0.02485770074553506,EXPANDING,UPPER_THIRD,0.03815564167507568,EXPANDING,UPPER_THIRD
21,2025-12-04 12:00:00+00:00,5803.1315267857135,dark_green,light_green,93181.6717880659,93256.3,91762.0,92711.675,2025-12-04 16:00:00+00:00,2025-12-07 08:00:00+00:00,-3160.106277718224,dark_red,light_red,89453.80656850272,89494.4,89012.9,89238.45000000001,2025-12-07 12:00:00+00:00,SHORT,92933.4,92886.9333,89109.3,89153.85465,4.1148822705292085,0.0783924203254969,8.0,0.08,0.1583924203254969,0.0959330842715866,3.8605567659321247,3.8605567659321247,5.286678250147377,-0.2761063272179209,17.0,68.0,WIN,5803.1315267857135,6.244391448493508,-50.96596428571684,-0.0548413266321798,-368.5664732142868,-0.396591620044749,0.1434544833901955,0.5304425695881065,5854.09749107143,0.0087060327169899,15,10.095151970771878,-0.0060577604895833,0.0065047236683783,0.0233930042330512,0.0167133814265614,0.0285818893506493,0.0281570784294884,0.0112524677311121,0.8796518896047697,0.8796518896047697,1.5455603297100469,1.9399549288136329,1.6079239456170304,2.343607342433003,7.118689122713756,1.0065469398935314,OFF,OFF,20,0,RANGE,False,2025-12,2025-12,1.0178323973152437,0.917495356690834,0.841919602915786,2.662304817420436,3.416555146406164,,1.426121484215252,48-72h,HIGH,0.0031135228607961363,EXPANDING,MIDDLE_THIRD,-0.02302307957478178,CONTRACTING,MIDDLE_THIRD,-0.05553835255798145,CONTRACTING,LOWER_THIRD
22,2025-12-07 08:00:00+00:00,-3160.106277718224,dark_red,light_red,89453.80656850272,89494.4,89012.9,89238.45000000001,2025-12-07 12:00:00+00:00,2025-12-10 08:00:00+00:00,2033.162723214283,dark_green,light_green,92535.11248972538,93278.9,91721.0,92457.525,2025-12-10 12:00:00+00:00,LONG,89109.3,89153.85465,92085.4,92039.3573,3.3398309716269696,0.0812946171138995,9.0,0.09,0.1712946171138995,0.1032881868781667,3.0652481676349037,3.0652481676349037,6.058229754847741,-1.644185386885001,18.0,72.0,WIN,-3160.106277718224,3.5463220240717868,63.25790318448662,0.0709890350338871,75.48248214285377,0.0847076538983022,0.0286352080847354,-0.1710503071816852,-3223.364180902711,0.0196248080062647,17,10.186873295044228,-0.0009832158220391,-0.0053133657939797,-0.0240778727799018,-0.0413983994870785,-0.0171414075123947,-0.0128383502442541,-0.0100856866274574,0.2014865657840908,0.5119146071737661,1.14626601455552,1.354799177335761,0.5403470340951684,1.575373475910772,2.4220344287031947,0.7776439387760044,OFF,OFF,8,0,RANGE,False,2025-12,2025-12,0.3938644620342435,2.496633890635702,1.3365045792778751,3.1065906918697817,1.3325787815501977,3.2882990438372506,2.9929815872128374,3-5d,LOW,-0.039072950495133374,CONTRACTING,LOWER_THIRD,-0.07054877324653608,CONTRACTING,LOWER_THIRD,-0.10355175548036055,CONTRACTING,LOWER_THIRD
23,2025-12-10 08:00:00+00:00,2033.162723214283,dark_green,light_green,92535.11248972538,93278.9,91721.0,92457.525,2025-12-10 12:00:00+00:00,2025-12-11 20:00:00+00:00,-537.2771607142827,dark_red,light_red,90300.40798337836,93547.3,90300.40798337836,91891.975,2025-12-12 00:00:00+00:00,SHORT,92085.4,92039.3573,92477.6,92523.8388,-0.4259089931737406,0.0802105540560961,4.0,0.04,0.1202105540560961,0.1004761470666882,-0.646595694296525,-0.646595694296525,3.0849382082766925,-2.6122984455042406,9.0,36.0,LOSS,2033.162723214283,2.207907567656453,-35.05447321428596,-0.0380673105041357,-55.68993749999936,-0.0604763372083545,-0.0078291418999584,0.1530194767418341,2068.217196428569,0.0169491256889356,18,5.746378504032969,-0.0059683673293148,0.0193000147218511,0.001762334985069,0.0279074492048927,0.0107148805651235,0.0106111786762714,0.0088895045699648,0.6403815348769477,0.7000850133592421,1.4428084094529434,1.6853314619921227,1.6917972970771664,4.1136383117625375,4.877923319330764,1.0346210191406962,OFF,OFF,2,3,RANGE,False,2025-12,2025-12,0.0190758611479324,-0.9500747567692924,0.0672074445265624,2.003552995257607,,,3.7315339025732177,24-48h,HIGH,0.013453389852797537,EXPANDING,UPPER_THIRD,-0.037433566609783586,CONTRACTING,LOWER_THIRD,-0.0651545979433038,CONTRACTING,LOWER_THIRD
24,2025-12-11 20:00:00+00:00,-537.2771607142827,dark_red,light_red,90300.40798337836,93547.3,90300.40798337836,91891.975,2025-12-12 00:00:00+00:00,2025-12-21 04:00:00+00:00,1362.0481517857138,dark_green,light_green,88182.31943924521,88182.31943924521,88010.0,88091.625,2025-12-21 08:00:00+00:00,LONG,92477.6,92523.8388,88138.8,88094.73060000001,-4.691730754258332,0.0780852034427261,28.0,0.2799999999999999,0.3580852034427261,0.0952606389262618,-5.14507659662732,-5.14507659662732,0.2109307206998444,-8.770970709010392,56.0,224.0,LOSS,-537.2771607142827,0.5809814935679303,3.645678571429244,0.0039422330528282,239.8695267857156,0.2593815001332384,-0.125748517013791,-0.3727665096694781,-540.9228392857119,0.0067397386589247,9,2.8213782116885526,0.025302870548687,0.0054361120926313,-0.0017368607402544,0.0235994306295617,0.0115743510839825,0.014640624280664,-0.0006629316072006,0.6120448179271709,0.6974661424202708,1.6659187322145854,1.9702261403628505,3.025276418588302,3.781299981438049,5.469844119342293,1.1249514311484974,ON,ON,11,6,RANGE,False,2025-12,2025-12,-0.3129342705136428,-0.1451937162814665,-0.153840136602712,-2.479619122763843,-2.521013860051813,-4.76097712452458,5.356007317327164,>5d,HIGH,0.06697139736701008,EXPANDING,UPPER_THIRD,0.1124330698670497,EXPANDING,UPPER_THIRD,0.11448254614205022,EXPANDING,UPPER_THIRD
25,2025-12-21 04:00:00+00:00,1362.0481517857138,dark_green,light_green,88182.31943924521,88182.31943924521,88010.0,88091.625,2025-12-21 08:00:00+00:00,2025-12-24 20:00:00+00:00,-1646.4987576040528,dark_red,light_red,87170.41661732063,88033.3,87170.41661732063,87666.65000000001,2025-12-25 00:00:00+00:00,SHORT,88138.8,88094.73060000001,87627.4,87671.2137,0.5802211965672425,0.0798076993267971,11.0,0.11,0.1898076993267972,0.0994695135602036,0.2909439836802416,0.2909439836802416,1.9748407063066835,-2.84270055989023,22.0,88.0,WIN,1362.0481517857138,1.545346314145448,-39.72926785714412,-0.0450758496065225,-89.79667857143227,-0.1018811016856752,0.005864701236315,0.1058079426552261,1401.777419642858,0.0283420657947723,12,2.0370346946318296,-0.0006530886216316,-0.0011468734665383,0.0026049457568391,0.0129674153894248,0.0065564748579578,0.0018312390273196,0.004305695059048,0.7402020121842319,0.6025620315326949,1.1690260176508624,1.329229699654071,0.1866376517920051,0.6970429756524202,5.713778668671567,0.7455313997297551,ON,ON,40,6,RANGE,False,2025-12,2025-12,-0.5401791875165651,0.0794946525439654,-0.4012378465687582,-1.1725666143304947,0.6395735546979586,1.3923995131667977,1.6838967226264416,3-5d,LOW,-0.06071724142378332,CONTRACTING,LOWER_THIRD,-0.09364398968527476,CONTRACTING,LOWER_THIRD,-0.140905461902058,CONTRACTING,LOWER_THIRD
26,2025-12-24 20:00:00+00:00,-1646.4987576040528,dark_red,light_red,87170.41661732063,88033.3,87170.41661732063,87666.65000000001,2025-12-25 00:00:00+00:00,2025-12-26 16:00:00+00:00,297.8525714285668,dark_green,light_green,88133.23494463737,88133.23494463737,86760.4,87217.275,2025-12-26 20:00:00+00:00,LONG,87627.4,87671.2137,87453.7,87409.97315,-0.1982256691400145,0.0798808089729913,5.0,0.05,0.1298808089729913,0.0997518983816584,-0.4278583764946643,-0.4278583764946643,2.151659844079486,-1.1991549513589077,11.0,44.0,LOSS,-1646.4987576040528,1.8789792194944412,25.514909723284973,0.0291175349728737,83.10433928572024,0.0948384114148447,-0.0183016707345486,-0.1538190237158452,-1672.0136673273378,0.0152599887320716,13,3.300586683631592,0.0053314150794032,0.0018785086265049,-0.0107720009257011,-0.0078520574994791,-0.004619636382472,-0.000700249829214,-0.0027790202042233,0.29978793590952,0.5199502455414836,1.1466840332741297,1.2542852315248372,0.6261747195223373,1.4612149029258636,2.8865307956365145,0.9345534630604594,ON,ON,62,6,RANGE,False,2025-12,2025-12,0.1601281584630465,0.1422203420459844,-0.2121719229717933,-0.557096998418749,,,2.5795182205741503,24-48h,LOW,-0.0337392726468736,CONTRACTING,LOWER_THIRD,-0.05184812827253571,CONTRACTING,LOWER_THIRD,-0.04941623315031718,CONTRACTING,LOWER_THIRD
27,2025-12-26 16:00:00+00:00,297.8525714285668,dark_green,light_green,88133.23494463737,88133.23494463737,86760.4,87217.275,2025-12-26 20:00:00+00:00,2025-12-29 00:00:00+00:00,-135.9076785714316,dark_red,light_red,87721.22633422512,90156.5,87721.22633422512,88986.75,2025-12-29 04:00:00+00:00,SHORT,87453.7,87409.97315,90091.5,90136.54575,-3.016224585123332,0.081247716937435,7.0,0.0699999999999999,0.151247716937435,0.1030677584643346,-3.270540060525101,-3.270540060525101,0.2367843651488471,-3.142120688318727,14.0,56.0,LOSS,297.8525714285668,0.3405831559197229,-59.988133928573234,-0.0685941634585766,-133.70312499999977,-0.1528844691533917,0.0078480711181192,0.2270820897695763,357.84070535714,0.1676392121704057,11,2.3210617420240403,-0.011073920369093,-0.0074745523610211,-0.0007735251035746,-0.0063332920506619,-0.0023035602280836,-0.005066743488116,0.0001280173062969,0.3430650096796337,0.4919068234685956,1.2450636914800273,1.3834828331711366,0.9085950623015444,3.064420650884772,3.396065970722391,1.061258829663415,ON,ON,8,6,RANGE,False,2025-12,2025-12,0.1049916236017134,-0.0725624865381746,-0.0925830852974929,-0.1286201630642969,-0.0899518066034277,,3.507324425673948,48-72h,HIGH,-0.020364519349167942,CONTRACTING,MIDDLE_THIRD,0.07694581896026431,EXPANDING,UPPER_THIRD,0.037246729794525146,EXPANDING,UPPER_THIRD
28,2025-12-29 00:00:00+00:00,-135.9076785714316,dark_red,light_red,87721.22633422512,90156.5,87721.22633422512,88986.75,2025-12-29 04:00:00+00:00,2025-12-29 12:00:00+00:00,213.65710714285564,dark_green,light_green,88859.94704177814,88859.94704177814,86760.0,87518.92499999999,2025-12-29 16:00:00+00:00,LONG,90091.5,90136.54575,87636.4,87592.5818,-2.7251183518977995,0.0788710621518353,1.0,0.01,0.0888710621518353,0.0972262685138281,-2.911215682563463,-2.911215682563463,0.2627727166924454,-3.746034110698091,3.0,12.0,LOSS,-135.9076785714316,0.1508549948845748,206.29079464285857,0.2289789443664654,235.8435625000017,0.2617819669092365,0.0980879609118472,-0.0030230501908222,-621.1436517857173,0.7811976695234468,14,0.777030465183691,0.0261271081133105,0.0273522402016124,0.0299313848552817,0.0259646789262466,0.0257513788590806,0.0242526533232039,0.0009147050764166,0.981649041452244,0.8804429783223388,0.8452133693177294,0.9078883126169603,2.6395357613806394,2.541183273043917,3.953017934476028,0.8782629903939378,ON,ON,22,6,RANGE,False,2025-12,2025-12,-0.6141191071768914,-2.892884044205779,-2.773509600571733,,,,3.1739883992559084,<24h,LOW,0.19517396810224685,EXPANDING,UPPER_THIRD,0.19282397258947426,EXPANDING,UPPER_THIRD,0.16694062372768226,EXPANDING,UPPER_THIRD
29,2025-12-29 12:00:00+00:00,213.65710714285564,dark_green,light_green,88859.94704177814,88859.94704177814,86760.0,87518.92499999999,2025-12-29 16:00:00+00:00,2025-12-30 12:00:00+00:00,-279.7729196428569,dark_red,light_red,87559.49018815278,89126.0,87559.49018815278,88439.075,2025-12-30 16:00:00+00:00,SHORT,87636.4,87592.5818,88966.8,89011.2834,-1.5180906563939285,0.0806478638125951,3.0,0.03,0.1106478638125951,0.1015688750939312,-1.7303073953004549,-1.7303073953004549,0.9174085105001436,-1.7506256448762425,6.0,24.0,LOSS,213.65710714285564,0.2437989460372214,-37.52384821428598,-0.0428175536411567,-130.4768035714282,-0.1488839178738429,0.0316244052957647,0.1534188757660527,357.84070535714,0.4029267661720683,3,0.6770908827720744,-0.0272500432892744,-0.0018349000030751,0.0013757452905862,-0.0079500650336373,-0.0023915528291388,-0.0037139809702897,0.0010811742184475,0.2708671906220891,0.3019792648444877,1.0459106436643748,1.2384974582082124,1.5860953072118271,3.653327934340035,4.5406272715503935,1.083842927161889,ON,ON,25,6,RANGE,False,2025-12,2025-12,0.3010321132011717,0.4444232513762913,0.2944105479032788,-1.5688750939409024,,,2.647715905800599,24-48h,LOW,0.041372366594839116,EXPANDING,UPPER_THIRD,0.18551174679675686,EXPANDING,UPPER_THIRD,0.20373099891815238,EXPANDING,UPPER_THIRD
