trade_id,entry_signal_time,entry_signal_sqzmom,entry_signal_previous_color,entry_signal_current_color,entry_signal_ha_open,entry_signal_ha_high,entry_signal_ha_low,entry_signal_ha_close,entry_time,exit_signal_time,exit_signal_sqzmom,exit_signal_previous_color,exit_signal_current_color,exit_signal_ha_open,exit_signal_ha_high,exit_signal_ha_low,exit_signal_ha_close,exit_time,signal,entry_reference_price,entry_price,exit_reference_price,exit_price,pnl_bruto,commission_pct,funding_cycles,funding_cost_pct,total_fees,slippage_cost,pnl_neto,pnl_pct,max_favorable_pct,max_adverse_pct,duration_candles,duration_hours,result,sqzmom,sqzmom_abs_pct_price,sqzmom_delta,sqzmom_delta_pct_price,sqzmom_acceleration,sqzmom_accel_pct_price,sqzmom_slope3_pct_price,sqzmom_slope6_pct_price,sqzmom_recent_extreme,reversal_retracement,prior_impulse_bars,prior_impulse_amplitude_pct_price,return_3,return_6,return_12,return_24,distance_sma20,distance_sma50,sma20_slope5,range_position20,range_position50,atr_pct,ha_atr_pct,range_pct,realized_vol12,realized_vol24,atr_expansion,squeeze_state,previous_squeeze_state,bars_since_release,squeeze_on_last6,trend_regime,with_trend,exit_month,entry_month,outcome_return_1bar,outcome_return_2bar,outcome_return_3bar,outcome_return_6bar,outcome_return_12bar,outcome_return_18bar,outcome_mfe_to_net_giveback,duration_bucket,volatility_regime
11,2025-10-21 00:00:00+00:00,3342.538557493926,dark_green,light_green,110706.54317826442,110706.54317826442,109005.0,109741.55,2025-10-21 04:00:00+00:00,2025-10-23 12:00:00+00:00,-2198.4591874999987,dark_red,light_red,108899.7594632928,110088.0,108639.4,109448.725,2025-10-23 16:00:00+00:00,SHORT,109005.1,108950.59745000002,109849.0,109903.9245,-0.774183960200022,0.08035000342258333,7.0,0.06999999999999999,0.1503500034225833,0.10082459625831419,-1.0253585598809196,-1.0253585598809196,2.3774972424439995,-4.579509123196629,15.0,60.0,LOSS,3342.538557493926,3.066408474376337,-100.48615517620965,-0.09218490452383804,-185.48919314217255,-0.17016576592098762,-0.0071020215633442844,0.24828185635649372,3443.0247126701356,0.02918542954583692,19,6.689450889961561,-0.0186722794837193,-0.009949101002357796,0.01662999816268873,-0.0010703635753809282,0.004990980389192101,-0.01059328241444546,0.008733537137877168,0.5271888741911263,0.444864169747629,1.295599421902481,1.5131080089713065,1.358928489518832,2.6067839831502173,4.461904739871733,0.9164399433221091,OFF,OFF,4,1,RANGE,False,2025-10,2025-10,0.8541462569097824,0.39577336893256154,-4.042752084972601,0.7127060045323375,0.5767728353104351,,3.402855802324919,48-72h,HIGH
12,2025-10-23 12:00:00+00:00,-2198.4591874999987,dark_red,light_red,108899.7594632928,110088.0,108639.4,109448.725,2025-10-23 16:00:00+00:00,2025-10-26 00:00:00+00:00,2460.9454017857224,dark_green,light_green,111465.8486155537,111866.7,111200.0,111466.54999999999,2025-10-26 04:00:00+00:00,LONG,109849.0,109903.9245,111210.1,111154.49495000001,1.2390645340421904,0.08045515042549733,7.0,0.06999999999999999,0.15045515042549734,0.10118847029888545,0.9874209133178076,0.9874209133178076,1.9854391095924937,-0.5858976400792619,15.0,60.0,WIN,-2198.4591874999987,2.0013465643747312,169.45871428571309,0.1542651405890933,181.03746428571048,0.1648057463296985,0.0718622674242437,-0.1795796246162515,-2367.917901785712,0.07156443817495514,10,4.501805529801768,0.014094986992509329,0.013648623833739881,-0.030931090942453388,0.01309145573852133,0.004822184187732725,0.009763532462046642,-0.0013437602797433668,0.4602688760768894,0.6092645654250238,1.5069906648165288,1.8568330042820078,1.318719332902444,3.9100181434627963,6.505230286217994,0.9998111973968977,ON,ON,19,6,RANGE,False,2025-10,2025-10,0.21279995329011037,0.11098375290501394,0.45128097313758,0.09633459449394088,1.3074833374125738,,0.9980181962746861,48-72h,HIGH
13,2025-10-26 00:00:00+00:00,2460.9454017857224,dark_green,light_green,111465.8486155537,111866.7,111200.0,111466.54999999999,2025-10-26 04:00:00+00:00,2025-10-31 00:00:00+00:00,-4134.466793604033,dark_red,light_red,107836.60741093456,110014.4,107836.60741093456,108922.7,2025-10-31 04:00:00+00:00,SHORT,111210.1,111154.49495000001,109186.3,109240.89315,1.8197987413013772,0.07931137222984612,15.0,0.15,0.2293113722298461,0.09822931591665607,1.492258053154875,1.492258053154875,4.457305079950801,-4.701298901453008,30.0,120.0,WIN,2460.9454017857224,2.212879407343148,-9.786553571431341,-0.008800058242400053,-84.69587500000489,-0.07615843794763684,0.029279160731418813,0.11896172567206822,2470.7319553571538,0.003960993644094694,15,4.350908646915042,-0.0011747704572173667,0.0022331909125892224,0.007338774763383071,0.02806586789259158,0.007371395741660791,0.017061206982881272,0.007795705341947068,0.8406875227355413,0.6537505390527897,0.9954694436049137,1.1588575065412359,0.599495909094585,1.4161331300167872,2.24661467388756,0.7466598657824902,OFF,OFF,5,0,UP,False,2025-10,2025-10,-0.4662924789799572,-1.8719036517020227,-2.243368611518304,-3.394559123944796,-2.4375128070337926,-1.174136098218126,2.9650470267959266,>5d,LOW
14,2025-10-31 00:00:00+00:00,-4134.466793604033,dark_red,light_red,107836.60741093456,110014.4,107836.60741093456,108922.7,2025-10-31 04:00:00+00:00,2025-11-03 00:00:00+00:00,1719.2064226971538,dark_green,light_green,110243.12485640492,110711.0,107850.0,109235.475,2025-11-03 04:00:00+00:00,LONG,109186.3,109240.89315,107886.0,107832.057,-1.1909003235753963,0.07948413598264323,9.0,0.09000000000000001,0.16948413598264322,0.09875971981651621,-1.4591441793745559,-1.4591441793745559,1.8235907749899207,-1.273234875597503,18.0,72.0,LOSS,-4134.466793604033,3.7866202813212966,77.39400373777607,0.07088258748612561,413.7167053571434,0.3789093359391053,-0.11857208048342736,-0.2684016614129385,-4211.860797341809,0.01837525204693873,19,6.353236514377551,0.014076265944463762,-0.013625789899227136,-0.029107341658693553,-0.049957495016432096,-0.02153214991269292,-0.021956361379054656,-0.015127758786905643,0.30242143746898476,0.2933341191725111,1.5662559947203023,1.8838432132158252,1.6373864096378372,3.935339723350082,4.1131164879681,1.2696928790949407,OFF,OFF,7,0,DOWN,False,2025-11,2025-10,0.1457392423379389,1.0388113986232073,0.8414494091858238,0.8730309891282761,0.7026735390619487,-1.2402801834836552,3.282734954364477,3-5d,HIGH
15,2025-11-03 00:00:00+00:00,1719.2064226971538,dark_green,light_green,110243.12485640492,110711.0,107850.0,109235.475,2025-11-03 04:00:00+00:00,2025-11-05 12:00:00+00:00,-5230.710160714283,dark_red,light_red,101782.72721252003,103750.0,101782.72721252003,102826.34999999999,2025-11-05 16:00:00+00:00,SHORT,107886.0,107832.057,103668.2,103720.03409999999,3.9094970617132927,0.07847465660420445,7.0,0.06999999999999999,0.14847465660420445,0.0961385722243917,3.6648838328846964,3.6648838328846964,8.293690437529163,-0.41540800802863226,15.0,60.0,WIN,1719.2064226971538,1.593539868655019,-326.8280844184933,-0.3029383649579123,-349.6903392857116,-0.3241294878721165,-0.1408736210218544,0.129620006132585,2046.034507115647,0.1597373276363907,18,5.800470222695676,-0.019807188589402225,-0.019293963648263524,-0.020950209901392625,-0.025371630930172695,-0.01840676115265094,-0.03284143666372741,0.0017672578109635406,0.32737138263665594,0.16561560676607537,1.1587105439767482,1.2876789196249623,2.6518732736406947,2.764688089020143,4.448806043903056,0.8914088231037797,ON,ON,25,6,RANGE,False,2025-11,2025-11,0.3816647956553454,0.0877818736222391,1.959766936468621,0.6814828729456601,5.320548600867358,,4.628806604644467,48-72h,LOW
16,2025-11-05 12:00:00+00:00,-5230.710160714283,dark_red,light_red,101782.72721252003,103750.0,101782.72721252003,102826.34999999999,2025-11-05 16:00:00+00:00,2025-11-08 08:00:00+00:00,394.04348966119596,dark_green,light_green,102524.73202955027,102654.1,101647.7,102102.55000000002,2025-11-08 12:00:00+00:00,LONG,103668.2,103720.03409999999,101805.6,101754.69720000001,-1.79669368234424,0.07924206083538109,8.0,0.08,0.1592420608353811,0.09815422920304351,-2.054089972382665,-2.054089972382665,0.7496776362899557,-4.3579180620419695,17.0,68.0,LOSS,-5230.710160714283,5.045621622727761,206.6896071428564,0.19937590096765975,334.5156396348093,0.3226788127468178,0.03803649459424982,-0.2642450736037132,-5437.3997678571395,0.038012582478244385,15,7.218633154949765,0.01541214635809074,0.004949703221378554,-0.01939579336882369,-0.059725250604971025,-0.019725615121152895,-0.046434323349480056,-0.01866232266766199,0.38771983905509777,0.2781123621657793,1.7091940030195842,2.038788339200615,1.8155984037550503,4.687632791237534,5.598087811983935,1.2113708700557317,OFF,OFF,12,0,DOWN,False,2025-11,2025-11,0.2217179178501727,0.11277078822327091,-0.11736797143994115,-1.6760832322171293,-2.8557974606373437,,2.8037676086726204,48-72h,HIGH
17,2025-11-08 08:00:00+00:00,394.04348966119596,dark_green,light_green,102524.73202955027,102654.1,101647.7,102102.55000000002,2025-11-08 12:00:00+00:00,2025-11-13 08:00:00+00:00,-2825.3884821428655,dark_red,light_red,102348.05120262092,103765.4,102348.05120262092,103151.35,2025-11-13 12:00:00+00:00,SHORT,101805.6,101754.69720000001,102900.1,102951.55005,-1.075088207328477,0.08047048554334453,15.0,0.15,0.23047048554334454,0.10112565103284044,-1.4066843439046621,-1.4066843439046621,1.0256992833938772,-5.620382112443638,30.0,120.0,LOSS,394.04348966119596,0.3870548276923823,-49.23440894002897,-0.04836119912856362,-81.29858035714142,-0.07985668799863802,-0.008432855129244557,0.24773071769426655,443.27789860122493,0.11106894590366324,17,5.776379360721183,-0.01451621021981464,0.014312173766627412,-0.013345273330968577,-0.026069853162755008,-0.005922297376633412,-0.03715543315218717,0.0007666098932350707,0.49184536393838774,0.236289107435071,1.523765430392541,1.7890679721553207,0.988550728054261,3.622594198589396,5.055267858766491,0.928980698381595,ON,ON,29,6,RANGE,False,2025-11,2025-11,0.07537460393525208,-0.17650566012394897,-0.5057287910636088,-0.4358548668552231,-4.3063395799677995,-3.4411215367461168,2.432383627298539,>5d,HIGH
18,2025-11-13 08:00:00+00:00,-2825.3884821428655,dark_red,light_red,102348.05120262092,103765.4,102348.05120262092,103151.35,2025-11-13 12:00:00+00:00,2025-11-25 04:00:00+00:00,3162.115548873859,dark_green,light_green,87828.94298834879,88477.6,87240.0,87713.7,2025-11-25 08:00:00+00:00,LONG,102900.1,102951.55005,87362.2,87318.5189,-15.099985325573062,0.07392606283541818,35.0,0.35000000000000003,0.4239260628354182,0.0848575858814904,-15.608768974289971,-15.608768974289971,0.4899877172854618,-21.71074650080026,71.0,284.0,LOSS,-2825.3884821428655,2.7457614014993834,13.802830357141374,0.013413829307231655,158.72900000000254,0.15425558794946798,-0.06371396466750236,-0.39716105442177113,-2839.191312500007,0.004861535852259107,12,5.566394748715816,0.01273746183780844,-0.01981236408112408,-0.02238537967359644,0.00686704853901543,-0.010540151323892855,-0.002695726052049374,-0.004817770098428209,0.3236872846644093,0.4472001643762768,1.4683971659833421,1.7488531739771378,1.2208940719144687,4.281468084607858,5.281253264416715,1.0777628529748264,OFF,OFF,3,2,RANGE,False,2025-11,2025-11,-1.5672906811178278,-4.1849297537604135,-3.202720161472694,-6.621512786052508,-7.085128923709682,-7.152442140427984,16.09875669157543,>5d,HIGH
19,2025-11-25 04:00:00+00:00,3162.115548873859,dark_green,light_green,87828.94298834879,88477.6,87240.0,87713.7,2025-11-25 08:00:00+00:00,2025-12-02 00:00:00+00:00,-3482.8580867683404,dark_red,light_red,85632.85134320396,87384.0,85632.85134320396,86675.4,2025-12-02 04:00:00+00:00,SHORT,87362.2,87318.5189,86935.9,86979.36794999999,0.4879684806472398,0.07984463733271133,20.0,0.2,0.27984463733271137,0.09956181242555723,0.1085620308889712,0.1085620308889712,4.045555220703584,-6.598235028010771,41.0,164.0,WIN,3162.115548873859,3.6195466104034226,-12.385450850984853,-0.014177127923730003,-46.00523214285431,-0.052660340676922414,0.01215304241473146,0.18978166813054764,3174.500999724844,0.003901542589546636,19,9.016365818958366,-0.010362835166577988,0.0041101275104993285,0.019015070218821428,0.039943242622314745,0.013011054888893092,-0.014018440234962126,0.011601494573353577,0.6827469281457003,0.4387563099362841,1.7841937249756623,2.107643101619736,1.416630991435662,2.815177732582776,4.5955432012571045,0.851275215772051,OFF,OFF,4,1,RANGE,False,2025-12,2025-11,0.007580178962474093,0.42604811062593173,0.5537415271023249,-0.6615791326712417,-4.630153088865563,-4.067500393665058,3.936993189814612,>5d,HIGH
20,2025-12-02 00:00:00+00:00,-3482.8580867683404,dark_red,light_red,85632.85134320396,87384.0,85632.85134320396,86675.4,2025-12-02 04:00:00+00:00,2025-12-04 12:00:00+00:00,5803.1315267857135,dark_green,light_green,93181.6717880659,93256.3,91762.0,92711.675,2025-12-04 16:00:00+00:00,LONG,86935.9,86979.36794999999,92933.4,92886.9333,6.898761041180916,0.08271676628112358,7.0,0.06999999999999999,0.15271676628112357,0.10684533837197208,6.63919893652782,6.63919893652782,8.284300311474055,-0.7569242747066723,15.0,60.0,WIN,-3482.8580867683404,4.006232270599453,44.82247891751467,0.05155801844749548,225.2402142857154,0.25908739105286116,-0.07798567707893576,-0.44806072701010624,-3527.680565685855,0.012705934702112192,20,7.433781948565303,0.027005316007088,0.0071455713213282035,-0.04332419970728374,-0.04641979641979643,-0.024675039395113618,-0.02327887223987457,-0.01541701562578357,0.3865789602866823,0.33892834086507423,1.533761455163152,2.032850398999582,1.430822674151093,5.307638697860055,5.6139983949394425,1.1646508921464769,OFF,OFF,5,0,RANGE,False,2025-12,2025-12,-0.01651880249146087,0.39955688135120404,4.403150011622969,6.449612341658795,7.496642253997909,,1.6451013749462353,48-72h,HIGH
